Image,Path,Subject,Distance,Focal
S55d07f27_i12,/mnt/homeGPU/isalinas/data/images/S55/d07/f27/S55d07f27_i12.png,55,0.7,27
S55d07f27_i13,/mnt/homeGPU/isalinas/data/images/S55/d07/f27/S55d07f27_i13.png,55,0.7,27
S55d09f27_i0,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i0.png,55,0.9,27
S55d09f27_i1,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i1.png,55,0.9,27
S55d09f27_i2,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i2.png,55,0.9,27
S55d09f27_i3,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i3.png,55,0.9,27
S55d09f27_i4,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i4.png,55,0.9,27
S55d09f27_i5,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i5.png,55,0.9,27
S55d09f27_i6,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i6.png,55,0.9,27
S55d09f27_i7,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i7.png,55,0.9,27
S55d09f27_i8,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i8.png,55,0.9,27
S55d09f27_i9,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i9.png,55,0.9,27
S55d09f27_i10,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i10.png,55,0.9,27
S55d09f27_i11,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i11.png,55,0.9,27
S55d09f27_i12,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i12.png,55,0.9,27
S55d09f27_i13,/mnt/homeGPU/isalinas/data/images/S55/d09/f27/S55d09f27_i13.png,55,0.9,27
S55d1f27_i0,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i0.png,55,1,27
S55d1f27_i1,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i1.png,55,1,27
S55d1f27_i2,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i2.png,55,1,27
S55d1f27_i3,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i3.png,55,1,27
S55d1f27_i4,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i4.png,55,1,27
S55d1f27_i5,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i5.png,55,1,27
S55d1f27_i6,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i6.png,55,1,27
S55d1f27_i7,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i7.png,55,1,27
S55d1f27_i8,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i8.png,55,1,27
S55d1f27_i9,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i9.png,55,1,27
S55d1f27_i10,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i10.png,55,1,27
S55d1f27_i11,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i11.png,55,1,27
S55d1f27_i12,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i12.png,55,1,27
S55d1f27_i13,/mnt/homeGPU/isalinas/data/images/S55/d1/f27/S55d1f27_i13.png,55,1,27
S55d14f27_i0,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i0.png,55,1.4,27
S55d14f27_i1,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i1.png,55,1.4,27
S55d14f27_i2,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i2.png,55,1.4,27
S55d14f27_i3,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i3.png,55,1.4,27
S55d14f27_i4,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i4.png,55,1.4,27
S55d14f27_i5,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i5.png,55,1.4,27
S55d14f27_i6,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i6.png,55,1.4,27
S55d14f27_i7,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i7.png,55,1.4,27
S55d14f27_i8,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i8.png,55,1.4,27
S55d14f27_i9,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i9.png,55,1.4,27
S55d14f27_i10,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i10.png,55,1.4,27
S55d14f27_i11,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i11.png,55,1.4,27
S55d14f27_i12,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i12.png,55,1.4,27
S55d14f27_i13,/mnt/homeGPU/isalinas/data/images/S55/d14/f27/S55d14f27_i13.png,55,1.4,27
S55d18f27_i0,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i0.png,55,1.8,27
S55d18f27_i1,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i1.png,55,1.8,27
S55d18f27_i2,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i2.png,55,1.8,27
S55d18f27_i3,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i3.png,55,1.8,27
S55d18f27_i4,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i4.png,55,1.8,27
S55d18f27_i5,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i5.png,55,1.8,27
S55d18f27_i6,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i6.png,55,1.8,27
S55d18f27_i7,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i7.png,55,1.8,27
S55d18f27_i8,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i8.png,55,1.8,27
S55d18f27_i9,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i9.png,55,1.8,27
S55d18f27_i10,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i10.png,55,1.8,27
S55d18f27_i11,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i11.png,55,1.8,27
S55d18f27_i12,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i12.png,55,1.8,27
S55d18f27_i13,/mnt/homeGPU/isalinas/data/images/S55/d18/f27/S55d18f27_i13.png,55,1.8,27
S55d35f27_i0,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i0.png,55,3.5,27
S55d35f27_i1,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i1.png,55,3.5,27
S55d35f27_i2,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i2.png,55,3.5,27
S55d35f27_i3,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i3.png,55,3.5,27
S55d35f27_i4,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i4.png,55,3.5,27
S55d35f27_i5,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i5.png,55,3.5,27
S55d35f27_i6,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i6.png,55,3.5,27
S55d35f27_i7,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i7.png,55,3.5,27
S55d35f27_i8,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i8.png,55,3.5,27
S55d35f27_i9,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i9.png,55,3.5,27
S55d35f27_i10,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i10.png,55,3.5,27
S55d35f27_i11,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i11.png,55,3.5,27
S55d35f27_i12,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i12.png,55,3.5,27
S55d35f27_i13,/mnt/homeGPU/isalinas/data/images/S55/d35/f27/S55d35f27_i13.png,55,3.5,27
S55d4f27_i0,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i0.png,55,4,27
S55d4f27_i1,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i1.png,55,4,27
S55d4f27_i2,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i2.png,55,4,27
S55d4f27_i3,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i3.png,55,4,27
S55d4f27_i4,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i4.png,55,4,27
S55d4f27_i5,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i5.png,55,4,27
S55d4f27_i6,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i6.png,55,4,27
S55d4f27_i7,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i7.png,55,4,27
S55d4f27_i8,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i8.png,55,4,27
S55d4f27_i9,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i9.png,55,4,27
S55d4f27_i10,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i10.png,55,4,27
S55d4f27_i11,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i11.png,55,4,27
S55d4f27_i12,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i12.png,55,4,27
S55d4f27_i13,/mnt/homeGPU/isalinas/data/images/S55/d4/f27/S55d4f27_i13.png,55,4,27
S60d05f27_i0,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i0.png,60,0.5,27
S60d05f27_i1,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i1.png,60,0.5,27
S60d05f27_i2,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i2.png,60,0.5,27
S60d05f27_i3,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i3.png,60,0.5,27
S60d05f27_i4,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i4.png,60,0.5,27
S60d05f27_i5,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i5.png,60,0.5,27
S60d05f27_i6,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i6.png,60,0.5,27
S60d05f27_i7,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i7.png,60,0.5,27
S60d05f27_i8,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i8.png,60,0.5,27
S60d05f27_i9,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i9.png,60,0.5,27
S60d05f27_i10,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i10.png,60,0.5,27
S60d05f27_i11,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i11.png,60,0.5,27
S60d05f27_i12,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i12.png,60,0.5,27
S60d05f27_i13,/mnt/homeGPU/isalinas/data/images/S60/d05/f27/S60d05f27_i13.png,60,0.5,27
S60d07f27_i0,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i0.png,60,0.7,27
S60d07f27_i1,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i1.png,60,0.7,27
S60d07f27_i2,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i2.png,60,0.7,27
S60d07f27_i3,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i3.png,60,0.7,27
S60d07f27_i4,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i4.png,60,0.7,27
S60d07f27_i5,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i5.png,60,0.7,27
S60d07f27_i6,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i6.png,60,0.7,27
S60d07f27_i7,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i7.png,60,0.7,27
S60d07f27_i8,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i8.png,60,0.7,27
S60d07f27_i9,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i9.png,60,0.7,27
S60d07f27_i10,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i10.png,60,0.7,27
S60d07f27_i11,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i11.png,60,0.7,27
S60d07f27_i12,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i12.png,60,0.7,27
S60d07f27_i13,/mnt/homeGPU/isalinas/data/images/S60/d07/f27/S60d07f27_i13.png,60,0.7,27
S60d09f27_i0,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i0.png,60,0.9,27
S60d09f27_i1,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i1.png,60,0.9,27
S60d09f27_i2,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i2.png,60,0.9,27
S60d09f27_i3,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i3.png,60,0.9,27
S60d09f27_i4,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i4.png,60,0.9,27
S60d09f27_i5,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i5.png,60,0.9,27
S60d09f27_i6,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i6.png,60,0.9,27
S60d09f27_i7,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i7.png,60,0.9,27
S60d09f27_i8,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i8.png,60,0.9,27
S60d09f27_i9,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i9.png,60,0.9,27
S60d09f27_i10,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i10.png,60,0.9,27
S60d09f27_i11,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i11.png,60,0.9,27
S60d09f27_i12,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i12.png,60,0.9,27
S60d09f27_i13,/mnt/homeGPU/isalinas/data/images/S60/d09/f27/S60d09f27_i13.png,60,0.9,27
S60d1f27_i0,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i0.png,60,1,27
S60d1f27_i1,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i1.png,60,1,27
S60d1f27_i2,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i2.png,60,1,27
S60d1f27_i3,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i3.png,60,1,27
S60d1f27_i4,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i4.png,60,1,27
S60d1f27_i5,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i5.png,60,1,27
S60d1f27_i6,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i6.png,60,1,27
S60d1f27_i7,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i7.png,60,1,27
S60d1f27_i8,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i8.png,60,1,27
S60d1f27_i9,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i9.png,60,1,27
S60d1f27_i10,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i10.png,60,1,27
S60d1f27_i11,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i11.png,60,1,27
S60d1f27_i12,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i12.png,60,1,27
S60d1f27_i13,/mnt/homeGPU/isalinas/data/images/S60/d1/f27/S60d1f27_i13.png,60,1,27
S60d14f27_i0,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i0.png,60,1.4,27
S60d14f27_i1,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i1.png,60,1.4,27
S60d14f27_i2,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i2.png,60,1.4,27
S60d14f27_i3,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i3.png,60,1.4,27
S60d14f27_i4,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i4.png,60,1.4,27
S60d14f27_i5,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i5.png,60,1.4,27
S60d14f27_i6,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i6.png,60,1.4,27
S60d14f27_i7,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i7.png,60,1.4,27
S60d14f27_i8,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i8.png,60,1.4,27
S60d14f27_i9,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i9.png,60,1.4,27
S60d14f27_i10,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i10.png,60,1.4,27
S60d14f27_i11,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i11.png,60,1.4,27
S60d14f27_i12,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i12.png,60,1.4,27
S60d14f27_i13,/mnt/homeGPU/isalinas/data/images/S60/d14/f27/S60d14f27_i13.png,60,1.4,27
S60d18f27_i0,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i0.png,60,1.8,27
S60d18f27_i1,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i1.png,60,1.8,27
S60d18f27_i2,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i2.png,60,1.8,27
S60d18f27_i3,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i3.png,60,1.8,27
S60d18f27_i4,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i4.png,60,1.8,27
S60d18f27_i5,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i5.png,60,1.8,27
S60d18f27_i6,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i6.png,60,1.8,27
S60d18f27_i7,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i7.png,60,1.8,27
S60d18f27_i8,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i8.png,60,1.8,27
S60d18f27_i9,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i9.png,60,1.8,27
S60d18f27_i10,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i10.png,60,1.8,27
S60d18f27_i11,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i11.png,60,1.8,27
S60d18f27_i12,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i12.png,60,1.8,27
S60d18f27_i13,/mnt/homeGPU/isalinas/data/images/S60/d18/f27/S60d18f27_i13.png,60,1.8,27
S60d35f27_i0,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i0.png,60,3.5,27
S60d35f27_i1,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i1.png,60,3.5,27
S60d35f27_i2,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i2.png,60,3.5,27
S60d35f27_i3,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i3.png,60,3.5,27
S60d35f27_i4,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i4.png,60,3.5,27
S60d35f27_i5,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i5.png,60,3.5,27
S60d35f27_i6,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i6.png,60,3.5,27
S60d35f27_i7,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i7.png,60,3.5,27
S60d35f27_i8,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i8.png,60,3.5,27
S60d35f27_i9,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i9.png,60,3.5,27
S60d35f27_i10,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i10.png,60,3.5,27
S60d35f27_i11,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i11.png,60,3.5,27
S60d35f27_i12,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i12.png,60,3.5,27
S60d35f27_i13,/mnt/homeGPU/isalinas/data/images/S60/d35/f27/S60d35f27_i13.png,60,3.5,27
S60d4f27_i0,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i0.png,60,4,27
S60d4f27_i1,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i1.png,60,4,27
S60d4f27_i2,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i2.png,60,4,27
S60d4f27_i3,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i3.png,60,4,27
S60d4f27_i4,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i4.png,60,4,27
S60d4f27_i5,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i5.png,60,4,27
S60d4f27_i6,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i6.png,60,4,27
S60d4f27_i7,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i7.png,60,4,27
S60d4f27_i8,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i8.png,60,4,27
S60d4f27_i9,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i9.png,60,4,27
S60d4f27_i10,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i10.png,60,4,27
S60d4f27_i11,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i11.png,60,4,27
S60d4f27_i12,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i12.png,60,4,27
S60d4f27_i13,/mnt/homeGPU/isalinas/data/images/S60/d4/f27/S60d4f27_i13.png,60,4,27
S65d05f27_i0,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i0.png,65,0.5,27
S65d05f27_i1,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i1.png,65,0.5,27
S65d05f27_i2,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i2.png,65,0.5,27
S65d05f27_i3,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i3.png,65,0.5,27
S65d05f27_i4,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i4.png,65,0.5,27
S65d05f27_i5,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i5.png,65,0.5,27
S65d05f27_i6,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i6.png,65,0.5,27
S65d05f27_i7,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i7.png,65,0.5,27
S65d05f27_i8,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i8.png,65,0.5,27
S65d05f27_i9,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i9.png,65,0.5,27
S65d05f27_i10,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i10.png,65,0.5,27
S65d05f27_i11,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i11.png,65,0.5,27
S65d05f27_i12,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i12.png,65,0.5,27
S65d05f27_i13,/mnt/homeGPU/isalinas/data/images/S65/d05/f27/S65d05f27_i13.png,65,0.5,27
S65d07f27_i0,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i0.png,65,0.7,27
S65d07f27_i1,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i1.png,65,0.7,27
S65d07f27_i2,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i2.png,65,0.7,27
S65d07f27_i3,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i3.png,65,0.7,27
S65d07f27_i4,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i4.png,65,0.7,27
S65d07f27_i5,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i5.png,65,0.7,27
S65d07f27_i6,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i6.png,65,0.7,27
S65d07f27_i7,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i7.png,65,0.7,27
S65d07f27_i8,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i8.png,65,0.7,27
S65d07f27_i9,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i9.png,65,0.7,27
S65d07f27_i10,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i10.png,65,0.7,27
S65d07f27_i11,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i11.png,65,0.7,27
S65d07f27_i12,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i12.png,65,0.7,27
S65d07f27_i13,/mnt/homeGPU/isalinas/data/images/S65/d07/f27/S65d07f27_i13.png,65,0.7,27
S65d09f27_i0,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i0.png,65,0.9,27
S65d09f27_i1,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i1.png,65,0.9,27
S65d09f27_i2,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i2.png,65,0.9,27
S65d09f27_i3,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i3.png,65,0.9,27
S65d09f27_i4,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i4.png,65,0.9,27
S65d09f27_i5,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i5.png,65,0.9,27
S65d09f27_i6,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i6.png,65,0.9,27
S65d09f27_i7,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i7.png,65,0.9,27
S65d09f27_i8,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i8.png,65,0.9,27
S65d09f27_i9,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i9.png,65,0.9,27
S65d09f27_i10,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i10.png,65,0.9,27
S65d09f27_i11,/mnt/homeGPU/isalinas/data/images/S65/d09/f27/S65d09f27_i11.png,65,0.9,27
